eqpdays,months,change_mou,mou_Mean,totmrc_Mean,totcalls,adjrev,hnd_price,totrev,avgqty,adjqty,avgrev,mou_cvce_Mean,mou_peav_Mean,avg3mou,avgmou,avg3qty,adjmou,totmou,change_rev,rev_Mean,mou_opkv_Mean,churn
424.0,29,59.0,173.0,50.0,2401,1658.06,129.9899902,1704.04,87.96,2375,61.41,49.35,86.17,153,224.52,73,6062.0,6106.0,3.585,51.195,22.95333333,1
294.0,31,0.0,595.0,50.0,3856,1718.95,129.9899902,1751.57,128.23,3847,57.3,216.79,333.07,595,305.77,250,9173.0,9186.0,3.24,61.76,107.0,1
348.0,13,-42.0,237.0,44.99,937,629.83,99.98999023,713.06,77.75,933,52.49,142.74333330000005,62.27666667,251,325.75,55,3909.0,3927.0,-0.51,38.75,91.71666667,1
251.0,37,-16.75,151.75,29.99,14995,2477.5,9.989997864,2719.15,408.34,14292,70.79,64.44666667,24.94666667,157,585.2,76,20482.0,21578.0,-0.09,33.93,66.73,0
628.0,21,-11.0,779.0,59.7075,3241,1142.35,79.98999023,1217.35,235.31,3059,87.87,349.0233333,273.7066667,783,847.08,239,11012.0,11581.0,11.5825,60.0075,264.13,1
264.0,38,87.5,541.5,64.99,6141,1659.83,199.9899902,1682.95,175.46,6141,47.42,107.6966667,88.72333333,512,239.86,364,8395.0,8395.0,-5.0,60.32,195.03,0
316.0,45,-140.75,697.75,94.99,2745,3363.33,149.98999019999997,3440.41,61.75,2717,76.44,0.0,0.0,745,408.5,82,17974.0,18144.0,-0.8625,89.1025,0.0,0
326.0,27,-121.75,239.75,47.41,3503,1649.93,149.98999019999997,1727.35,138.56,3464,66.0,91.01333333,46.59,280,317.44,135,7936.0,7993.0,-45.87,85.86,104.6233333,1
439.0,14,229.25,321.75,52.37,1347,711.54,149.98999019999997,801.87,102.92,1338,54.73,146.7633333,49.15666667,245,324.38,95,4217.0,4248.0,17.8775,60.4625,124.67333329999998,1
1036.0,34,1.25,487.75,50.0,788,1238.03,29.98999023,1365.59,32.0,704,56.27,427.32,288.7533333,487,475.91,24,10470.0,10969.0,0.0,52.99,139.0766667,0
219.0,8,-131.0,248.0,44.99,554,300.91,149.98999019999997,571.48,79.14,554,42.99,139.49333330000002,141.49,292,266.86,90,1868.0,1868.0,-4.4425,39.4325,74.95,1
462.0,15,323.5,250.5,59.99,2082,746.35,149.98999019999997,831.18,147.71,2068,53.31,52.31333333,54.31666667,143,318.64,100,4461.0,4492.0,6.3,62.69,84.79333333,0
216.0,7,-31.5,62.5,67.49,50,314.44,149.98999019999997,395.32,8.0,48,52.41,65.39666667,31.29666667,73,68.5,9,411.0,416.0,-2.95,52.94,34.15,1
205.0,7,-13.25,22.25,29.99,89,136.58,129.9899902,156.57,14.83,89,22.76,16.93666667,13.86666667,27,31.0,11,186.0,186.0,-1.6,21.59,3.276666667,0
600.0,30,108.75,342.25,29.99,2989,1834.98,79.98999023,1895.71,104.86,2936,65.54,148.5333333,107.97,306,240.54,132,6735.0,6842.0,28.7725,96.4575,70.41333333,1
14.0,19,389.25,1118.75,84.2775,7375,1367.63,199.9899902,1438.0,408.39,7351,75.98,481.9266667,434.9766667,989,1212.72,420,21829.0,21891.0,79.6125,133.8275,244.12,1
190.0,26,-140.0,505.0,35.99,2306,850.94,199.9899902,916.92,95.54,2293,35.46,204.57,219.7966667,552,202.83,262,4868.0,4904.0,-1.4025,40.3325,114.15,1
431.0,25,-7.5,77.5,32.49,1687,794.37,129.9899902,856.21,71.04,1634,34.54,29.33666667,23.39333333,80,104.22,56,2397.0,2467.0,-0.54,33.03,12.86666667,0
678.0,23,-10.25,59.25,32.49,1312,729.83,29.98999023,766.51,58.36,1284,33.17,25.21666667,24.14333333,63,122.09,43,2686.0,2733.0,0.0,32.49,11.1,0
377.0,13,-95.25,435.25,44.99,918,537.09,29.98999023,625.68,75.27,828,48.83,258.36,191.8966667,467,433.82,81,4772.0,5125.0,-6.2825,43.1525,147.74333330000005,1
373.0,12,-245.5,438.5,59.99,762,1250.75,149.98999019999997,1330.73,69.27,762,113.7,84.08666667,53.34333333,520,788.0,73,8668.0,8668.0,-27.96,79.33,81.75333333,0
597.0,25,67.25,257.75,30.0,550,799.78,149.98999019999997,831.78,22.46,539,33.32,221.9,178.63666669999995,235,239.92,19,5758.0,5799.0,6.5625,32.1875,43.26333333,0
254.0,8,-233.25,354.25,44.99,574,222.33,59.98999023,252.32,82.0,574,31.76,0.0,0.0,432,417.0,93,2919.0,2919.0,-1.4475,36.4375,0.0,1
314.0,10,-52.0,134.0,10.0,648,180.5,59.98999023,220.49,72.0,648,20.06,0.0,0.0,151,181.22,84,1631.0,1631.0,-0.665,13.905,0.0,0
694.0,47,-4.5,37.5,32.49,1102,1359.41,29.98999023,1464.09,23.8,1071,30.21,20.76666667,16.08666667,39,47.09,23,2119.0,2185.0,0.0,32.49,5.696666667000001,1
305.0,10,139.75,2124.25,110.795,4335,1777.75,199.9899902,1842.73,481.67,4335,197.53,461.37333330000007,372.01,2078,1897.33,538,17076.0,17076.0,-15.28,115.27,321.5633333,1
259.0,9,2.75,41.25,54.99,189,340.55,149.98999019999997,626.13,23.63,189,42.57,55.97666667,2.67,40,179.0,5,1432.0,1432.0,0.0,44.99,54.30666667,0
547.0,18,17.75,244.25,45.0,4996,776.94,149.98999019999997,856.59,293.59,4991,45.7,105.6366667,99.45333333,238,540.24,108,9184.0,9194.0,0.0,45.0,57.62333333,1
581.0,19,-2.75,10.75,29.99,287,587.05,79.98999023,622.51,15.78,284,32.61,4.533333333,2.28,12,35.44,9,638.0,641.0,-0.27,33.51,2.253333333,1
129.0,16,134.0,588.0,59.99,3167,928.19,129.9899902,992.17,210.87,3163,61.88,195.0133333,214.0866667,543,564.0,190,8460.0,8472.0,0.2925,60.8275,187.3066667,1
734.0,25,27.5,121.5,30.0,836,519.94,149.98999019999997,549.94,44.76,761,30.58,22.97,57.83333333,112,84.0,58,1428.0,1580.0,0.975,30.585,12.36,0
309.0,37,-2.25,173.25,44.99,3709,1206.39,129.9899902,1240.42,111.3,3673,36.56,44.90666667,60.95333333,174,293.58,73,9688.0,9769.0,0.08,35.9,35.08666667,1
183.0,23,-49.5,474.5,44.99,2584,513.63,199.9899902,572.48,189.0,2457,39.51,173.1633333,133.5833333,491,366.85,287,4769.0,4980.0,-10.42,45.76,125.79,0
445.0,15,48.75,261.25,29.99,1406,468.18,149.98999019999997,528.56,99.43,1392,33.44,84.01333333,144.4666667,245,233.64,107,3271.0,3300.0,10.0,35.19,53.66333333,1
280.0,9,-478.25,927.25,44.99,866,294.96,149.98999019999997,360.57,108.0,864,36.87,946.86,134.4533333,1087,942.63,115,7541.0,7614.0,-0.0975,35.0875,844.0666667000003,0
292.0,28,-96.25,505.25,59.98,8635,1545.14,149.98999019999997,1580.12,335.12,8378,61.81,74.53333333,158.1233333,537,443.04,430,11076.0,11458.0,-0.42,60.55,116.99,1
737.0,47,42.25,383.75,49.99,9112,2625.51,59.98999023,2691.64,196.54,9041,57.08,165.8133333,168.74,370,396.15,151,18223.0,18457.0,6.7575,57.0125,85.35666667,1
374.0,21,443.5,405.5,45.155,1617,634.86,99.98999023,666.86,80.65,1613,31.74,152.0566667,116.3333333,258,254.85,101,5097.0,5119.0,17.235,45.955,80.55,0
342.0,12,-41.75,180.75,39.99,768,343.61,129.9899902,403.59,68.45,753,31.24,0.0,0.0,195,184.18,68,2026.0,2052.0,0.2925,30.0875,0.0,0
395.0,29,76.0,364.0,39.99,3639,1372.69,199.9899902,1422.14,138.27,3595,52.8,181.2,154.39333330000005,339,308.58,137,8023.0,8088.0,1.0875,42.4425,61.03,1
71.0,18,165.0,576.0,9.355,7072,799.26,149.98999019999997,835.11,412.71,7016,47.02,124.4266667,80.86666667,521,524.47,330,8916.0,8996.0,0.57,14.42,229.03,0
761.0,27,453.75,322.25,20.1625,3887,1291.34,59.98999023,1321.16,149.08,3876,49.67,94.03666667,38.54666667,171,341.81,56,8887.0,8898.0,17.6275,24.3625,64.32333333,1
644.0,21,7.5,23.5,10.0,278,407.33,29.98999023,485.94,14.11,268,21.44,2.623333333,1.19,21,28.89,15,549.0,567.0,0.1375,14.6125,1.4333333330000002,1
377.0,12,-44.25,459.25,39.99,797,365.59,59.98999023,425.57,72.45,797,33.24,207.1833333,138.4033333,474,350.0,91,3850.0,3850.0,-6.445,36.825,227.24,1
261.0,37,21.25,1715.75,57.49,16391,3076.32,99.98999023,3162.38,466.06,16312,87.89,589.1233333,728.1633333,1709,871.6,927,30506.0,30638.0,-12.5375,159.4275,209.2766667,1
369.0,13,-200.5,399.5,44.99,1480,739.75,129.9899902,819.73,123.25,1479,61.65,0.0,0.0,466,397.0,119,4764.0,4771.0,-30.3425,69.3325,0.0,0
94.0,29,-2.5,491.5,94.99,2898,2452.01,129.9899902,2527.59,102.68,2875,87.57,80.35666667,297.87,492,444.68,108,12451.0,12498.0,-0.495,88.735,154.21,1
309.0,11,-274.0,1169.0,84.99,5270,955.09,99.98999023,1061.42,523.9,5239,95.51,409.3266667,719.5366667000002,1260,1264.9,501,12649.0,12721.0,-27.655,103.425,100.2866667,0
517.0,22,76.75,313.25,59.99,2560,1100.76,149.98999019999997,1187.64,120.43,2529,52.42,219.81,136.27,288,343.86,110,7221.0,7290.0,-0.2925,53.2725,111.34333329999998,1
337.0,11,8.25,308.75,10.0,1327,163.34,59.98999023,203.33,132.7,1327,16.33,0.0,0.0,306,335.0,128,3350.0,3350.0,-1.2775,11.2775,0.0,1
306.0,11,101.25,386.75,39.99,1226,374.93,149.98999019999997,435.45,136.0,1224,41.66,196.47,139.7466667,353,335.56,120,3020.0,3024.0,-6.3725,36.3625,149.2666667,0
172.0,37,75.25,421.75,50.0,8227,1979.04,149.98999019999997,2030.71,228.53,8227,54.97,0.0,0.0,397,434.72,190,15650.0,15650.0,-0.2475,50.2475,0.0,0
645.0,22,20.5,83.5,30.325,560,690.24,79.98999023,751.35,26.85,537,34.51,48.75,28.80333333,77,56.15,35,1123.0,1180.0,2.2325,33.5075,23.09333333,0
85.0,26,120.0,1489.0,84.99,13220,3518.92,199.9899902,3568.58,527.04,13176,140.76,412.64,621.07,1449,1230.76,551,30769.0,30827.0,-5.3875,86.3175,304.1833333,0
106.0,31,-5.0,293.0,30.0,2863,935.37,129.9899902,1002.3,95.72,2776,32.25,165.94,154.71333330000004,295,208.76,124,6054.0,6205.0,-8.4625,39.1025,78.64,1
286.0,19,-400.25,403.25,29.99,3338,1465.19,99.98999023,1525.17,185.44,3338,81.4,261.9933333,336.5133333,537,496.56,212,8938.0,8938.0,-115.965,135.955,138.73,0
189.0,16,39.0,418.0,39.99,2228,619.45,199.9899902,615.45,157.64,2207,44.25,111.9266667,227.22,405,379.64,177,5315.0,5408.0,-1.6425,59.4325,64.40333333,0
640.0,22,-83.5,155.5,29.99,1666,1209.45,29.98999023,1242.34,82.65,1653,60.47,58.34,39.16,183,207.8,89,4156.0,4185.0,-19.8325,49.8225,28.8,0
832.0,28,-6.5,28.5,16.99,562,547.09,29.98999023,575.97,21.0,546,21.04,12.28333333,11.57333333,31,34.73,19,903.0,923.0,-1.1,18.09,0.71,1
724.0,26,61.75,91.25,44.99,815,813.75,29.98999023,865.02,31.92,766,33.91,41.06,30.00666667,71,85.5,31,2052.0,2137.0,-0.4225,35.4125,11.21666667,0
316.0,33,-20.0,31.0,24.99,388,863.92,99.98999023,903.26,12.93,388,28.8,17.03,10.35,38,27.7,15,831.0,831.0,-0.075,28.315,6.74,1
384.0,13,0.0,0.0,5.0,422,254.82,149.98999019999997,314.8,33.33,400,21.24,0.0,0.0,0,87.83,0,1054.0,1149.0,-0.045,5.045,0.0,0
72.0,33,95.75,318.25,34.98,3934,1497.98,149.98999019999997,1575.33,120.69,3862,46.81,96.03,93.76333333,286,242.84,165,7771.0,7942.0,4.875,47.155,74.21666667,0
320.0,11,-19.5,131.5,10.0,553,152.49,129.9899902,196.67,61.44,553,16.94,0.0,0.0,138,172.22,56,1550.0,1550.0,5.0325,13.9575,0.0,1
616.0,21,-26.25,922.25,10.0,4182,732.35,9.989997864,765.89,209.1,4182,36.62,452.76333330000006,135.0133333,931,693.4,274,13868.0,13868.0,6.02,12.68,546.0866667,0
733.0,24,25.5,71.5,29.99,479,675.3,29.98999023,733.35,20.91,460,30.7,41.52333333,14.72666667,63,61.91,27,1362.0,1405.0,12.5825,34.7575,29.87666667,0
185.0,16,-317.25,688.25,153.6575,3751,2092.56,99.98999023,2207.55,248.87,3733,139.5,228.44,210.2466667,794,587.47,313,8812.0,8843.0,-37.825,184.505,83.97666667,0
637.0,32,-156.25,204.25,24.1475,1186,732.68,59.98999023,762.67,58.45,1169,36.63,107.8866667,72.63333333,256,253.1,71,5062.0,5118.0,-14.055,23.555,40.16666667,0
1038.0,35,-33.25,168.25,32.49,3491,1137.83,29.98999023,1200.71,107.63,3444,35.56,106.75,82.08333333,179,225.69,86,7222.0,7327.0,-0.2475,32.7375,37.65666667,0
314.0,11,0.0,0.0,4.715,1086,430.05,149.98999019999997,495.66,120.11,1081,47.78,0.0,0.0,0,317.0,0,2853.0,2858.0,129.035,45.965,0.0,0
169.0,22,198.25,440.75,59.99,2260,1134.15,129.9899902,1174.78,107.14,2250,54.01,239.77,179.8366667,375,322.71,139,6777.0,6798.0,-2.9825,56.9725,133.64666670000003,0
53.0,16,-52.25,1276.25,159.99,7020,2591.08,199.9899902,2697.87,467.13,7007,172.74,581.7633333,848.8766667000001,1294,1408.4,407,21126.0,21152.0,-5.765,162.885,79.30333333,0
570.0,19,175.5,438.5,50.8,2941,1229.88,59.98999023,1393.97,163.39,2941,68.33,254.4833333,259.48,380,404.22,132,7276.0,7276.0,7.8625,38.8275,82.95,0
321.0,11,-107.75,107.75,44.99,849,370.16,99.98999023,540.76,84.9,849,37.02,54.45666667,48.56666667,144,204.9,64,2049.0,2049.0,-0.585,35.575,52.43,1
247.0,8,31.75,299.25,44.99,701,269.98,129.9899902,335.59,100.14,701,38.57,120.4166667,104.6066667,289,334.43,96,2341.0,2341.0,31.8225,52.7775,73.34666667,1
423.0,14,47.0,324.0,1.995,1444,351.62,199.9899902,411.6,110.31,1434,27.05,134.72666669999998,114.19,308,284.15,106,3694.0,3711.0,15.3975,15.7025,64.8,0
348.0,11,-3.0,52.0,10.0,793,145.14,59.98999023,198.51,76.9,769,14.51,37.18,42.79666667,53,191.8,27,1918.0,1973.0,-0.09,13.34,2.35,1
364.0,12,-5.25,273.25,39.99,863,332.05,99.98999023,392.57,78.27,861,30.19,167.12,116.8533333,275,231.09,94,2542.0,2547.0,0.0,29.99,93.84,0
89.0,33,136.5,570.5,47.49,3016,1471.07,39.98999023,1546.88,102.14,2962,50.73,264.03333330000004,159.91666669999995,525,321.14,169,9313.0,9532.0,-3.675,38.665,171.6266667,1
375.0,13,-200.0,349.0,10.0,2298,161.69,129.9899902,207.1,200.36,2204,14.7,0.0,0.0,416,390.64,226,4297.0,4454.0,-4.695,15.685,0.0,1
922.0,31,8.75,75.25,24.99,1326,881.83,29.98999023,924.31,44.97,1304,30.41,32.02,17.51,72,96.48,34,2798.0,2839.0,-1.5275,26.0675,19.45,0
210.0,22,184.25,1533.75,89.99,10008,2031.08,199.9899902,2065.21,475.38,9983,96.72,534.0366667,571.8966667000002,1472,1456.9,441,30595.0,30648.0,14.6775,84.8725,507.66,0
201.0,7,58.0,287.0,44.99,514,246.18,149.98999019999997,311.79,85.0,510,41.03,142.9866667,137.4566667,268,307.33,80,1844.0,1849.0,14.34,44.19,52.4,0
210.0,7,-189.5,315.5,69.99,837,365.28,149.98999019999997,460.26,137.17,823,60.88,141.96,109.0066667,379,391.5,135,2349.0,2382.0,0.2475,61.7225,61.45333333,0
398.0,14,32.75,614.25,49.9875,1386,504.37,129.9899902,504.37,112.33,1348,42.03,341.9166667,88.74333333,603,398.58,129,4783.0,4859.0,-9.9975,49.9875,336.0966667,1
404.0,13,10.0,75.0,29.99,228,393.12,149.98999019999997,453.1,18.67,224,32.76,35.03,28.73333333,72,68.42,20,821.0,848.0,2.3625,34.1375,19.54,1
640.0,22,-148.25,148.25,30.0,599,710.88,79.98999023,744.75,29.35,587,35.54,0.0,0.0,198,127.15,37,2543.0,2599.0,-22.56,52.56,0.0,1
438.0,15,-40.25,467.25,39.99,1884,498.52,99.98999023,558.5,134.43,1882,35.61,200.25,149.81666669999996,481,413.0,151,5782.0,5784.0,-1.855,31.845,113.72,0
319.0,11,167.0,276.0,39.99,423,270.93,149.98999019999997,300.92,46.33,417,30.1,0.0,0.0,220,284.67,43,2562.0,2592.0,0.0,33.99,0.0,1
941.0,39,31.75,58.25,34.48,1794,1293.85,79.98999023,1357.98,46.43,1718,34.97,14.71666667,10.19666667,48,101.89,14,3770.0,3894.0,0.0,34.48,10.62666667,1
297.0,10,-29.5,294.5,39.99,804,385.14,59.98999023,445.12,87.89,791,42.79,150.7366667,97.69333333,304,287.78,88,2590.0,2635.0,-12.4325,42.4225,63.87,0
374.0,13,-50.5,78.5,10.0,454,129.5,199.9899902,180.82,36.45,401,11.77,47.13333333,37.87333333,95,114.73,37,1262.0,1474.0,-4.05,14.05,9.893333333,1
122.0,18,337.25,1528.75,58.225,12372,1963.99,59.98999023,2026.04,727.59,12369,115.53,467.7766667,793.3833333,1416,1457.35,666,24775.0,24778.0,0.3425,101.5475,126.35,1
121.0,23,5.25,241.75,42.49,1674,1102.6,149.98999019999997,1187.61,74.41,1637,50.12,176.3066667,157.1566667,240,228.27,85,5022.0,5129.0,-11.325,64.685,33.42,1
74.0,19,11.0,1095.0,44.0225,7317,1592.01,149.98999019999997,1658.85,420.24,7144,93.65,486.6633333,194.4666667,1091,858.06,608,14587.0,14961.0,-103.9725,152.4725,411.32,1
26.0,48,66.25,1056.75,29.99,26503,2018.28,99.98999023,2075.68,572.74,26346,43.88,276.58,352.21,1035,922.0,612,42411.92,42607.92,11.55,39.54,286.9166667,1
952.0,32,8.5,68.5,34.83,1582,1516.87,79.98999023,1589.32,51.0,1530,50.56,44.15,34.38666667,66,110.77,32,3323.0,3411.0,-5.35,35.34,10.37666667,0
421.0,14,-49.25,66.25,69.99,398,768.3,29.98999023,828.28,30.38,395,59.1,34.70333333,6.723333332999999,83,77.31,39,1005.0,1008.0,-1.0475,61.0375,28.61333333,0
367.0,13,55.0,854.0,104.99,3635,1442.22,129.9899902,1548.55,329.82,3628,131.11,376.6366667,317.9466667,836,758.45,385,8343.0,8359.0,6.9375,100.9225,186.05,1
133.0,12,401.0,1535.0,94.99,6680,1006.01,79.98999023,1069.25,607.09,6678,91.46,353.6966667,537.8133333,1401,1440.0,581,15840.0,15843.0,-67.69,71.65,539.8366667,1
320.0,11,-320.0,431.0,59.99,1397,505.18,129.9899902,586.06,139.5,1395,50.52,168.22,185.7266667,538,496.5,146,4965.0,4967.0,-0.195,50.185,150.84,1
492.0,16,19.75,225.25,29.99,901,455.96,149.98999019999997,515.94,60.07,901,30.4,158.52333330000005,154.33,219,239.0,53,3585.0,3585.0,0.0,29.99,63.23,0
54.0,19,39.5,238.5,50.0,706,654.5,149.98999019999997,704.5,51.15,665,50.35,130.56,209.4166667,225,151.0,59,1963.0,2050.0,0.0,50.0,3.316666667,1
363.0,12,234.25,297.75,39.99,988,581.18,199.9899902,646.79,88.91,978,52.83,189.1033333,146.8733333,220,726.09,35,7987.0,8005.0,1.0025,40.7975,50.63,0
578.0,21,15.25,715.75,59.99,2295,902.47,29.98999023,959.55,117.89,2240,47.5,389.5033333,284.1,711,427.11,177,8115.0,8212.0,-1.44,52.42,155.1933333,0
422.0,15,-52.0,601.0,69.99,3055,930.17,129.9899902,1013.4,234.77,3052,71.55,192.58,321.5566667,618,588.15,251,7646.0,7653.0,-4.83,70.47,50.5,1
366.0,12,-162.25,1441.25,74.99,6535,1139.76,79.98999023,1194.74,591.27,6504,103.61,297.9166667,606.4466667,1495,1481.55,599,16297.0,16355.0,-28.6425,105.6125,285.7533333,0
147.0,36,-43.25,1921.25,159.99,14323,5833.78,129.9899902,5888.71,420.0,14280,171.58,1032.61,1234.583333,1936,1418.76,513,48238.0,48378.0,5.605,173.135,172.7766667,0
324.0,11,91.5,341.5,64.99,1002,914.54,149.98999019999997,979.24,97.9,979,91.45,41.56,113.88,311,227.2,119,2272.0,2304.0,-60.7925,114.7825,98.22333333,0
129.0,25,-1157.75,2566.75,84.99,21019,4875.67,99.98999023,4997.63,872.21,20933,203.15,1440.993333,1184.253333,2953,2332.0,1077,55968.0,56242.0,-136.905,219.645,802.6633333,0
1224.0,41,74.25,364.75,15.0,1309,799.43,29.98999023,814.43,46.0,1288,28.55,202.1466667,159.8366667,340,95.61,113,2677.0,2716.0,29.7,124.8,155.9,0
513.0,17,97.25,205.75,32.49,1109,595.21,129.9899902,635.56,68.56,1097,37.2,103.0133333,102.2266667,173,196.13,63,3138.0,3197.0,13.3525,49.0875,42.67666667,1
342.0,12,-375.0,890.0,44.99,833,408.72,79.98999023,474.09,74.82,823,37.16,0.0,0.0,1015,695.09,105,7646.0,7665.0,0.0,34.99,0.0,0
284.0,9,-27.0,408.0,32.285,2054,997.77,29.98999023,1127.68,242.0,1936,124.72,311.0533333,148.4233333,417,848.63,114,6789.0,7117.0,-37.5825,37.5825,219.4,0
243.0,35,144.5,273.5,32.49,5178,1775.96,149.98999019999997,1776.01,152.29,5178,52.23,110.87666670000002,118.87666670000002,225,295.76,131,10056.0,10056.0,28.5175,53.9725,28.45,0
52.0,12,155.5,523.5,39.99,2567,525.0,199.9899902,610.16,220.0,2420,47.73,250.7933333,183.4633333,472,443.0,239,4873.0,5197.0,49.635,71.675,143.35666669999995,1
246.0,32,-45.0,167.0,39.99,4063,1689.85,149.98999019999997,1796.56,132.2,3966,56.33,86.76333333,39.23666667,182,349.63,117,10489.0,10754.0,-0.32,30.31,50.55333333,0
250.0,8,4.75,26.25,69.99,172,396.19,129.9899902,481.6,23.0,161,56.6,14.01666667,10.39,25,42.57,13,298.0,312.0,2.98,57.65,4.303333333,0
268.0,51,250.5,1032.5,75.0,35472,8300.96,79.98999023,8432.51,748.02,35157,176.62,263.4666667,445.0233333000001,949,1866.62,479,87731.34,88242.33667,-11.48,93.2,159.28,1
342.0,12,191.0,472.0,44.99,902,473.7,129.9899902,488.68,81.55,897,43.06,0.0,0.0,408,542.73,65,5970.0,5984.0,34.125,46.365,0.0,0
217.0,7,19.5,319.5,44.99,430,213.09,129.9899902,278.7,71.0,426,35.52,235.5666667,131.12,313,272.0,71,1632.0,1643.0,16.2225,40.8175,136.05333330000002,0
107.0,12,472.75,798.25,40.24,1343,964.14,199.9899902,1045.02,120.64,1327,87.65,470.1633333,255.3133333,641,296.73,236,3264.0,3307.0,-109.03,212.58,241.0166667,0
295.0,10,182.25,475.75,39.99,1639,642.9,59.98999023,702.88,181.67,1635,71.43,63.21666667,115.21,415,687.78,136,6190.0,6194.0,6.855,32.935,174.1333333,0
991.0,33,122.0,166.0,30.0,1642,875.09,29.98999023,907.03,78.14,1641,41.67,84.09666667,83.94,125,198.19,66,4162.0,4164.0,15.4375,35.5025,14.17,1
224.0,8,-405.75,1126.75,69.99,3719,900.18,129.9899902,1015.06,530.43,3713,128.6,478.2166667,335.1733333,1262,1450.0,447,10150.0,10169.0,-18.2075,83.7775,722.9766667,1
128.0,31,-174.75,284.75,30.0,2739,998.69,129.9899902,1037.4,97.04,2717,35.67,128.98,181.2933333,343,187.32,174,5245.0,5287.0,-15.86,45.86,31.70666667,0
625.0,21,-54.25,102.25,30.0,1631,598.88,79.98999023,631.78,85.79,1630,31.52,8.773333333,28.13,120,210.68,59,4003.0,4005.0,-0.0975,30.0975,0.693333333,0
406.0,14,-20.5,59.5,39.99,250,427.7,149.98999019999997,487.68,19.15,249,32.9,22.51,8.77,66,38.08,25,495.0,496.0,-4.48,34.47,22.24,1
153.0,26,227.75,411.25,44.99,3632,1029.09,29.98999023,1079.64,149.29,3583,42.88,158.47,127.17,335,331.42,148,7954.0,8065.0,45.31,51.22,105.5133333,0
376.0,13,-381.25,395.25,22.8575,1702,405.31,129.9899902,483.56,150.18,1652,36.85,156.30333330000005,166.9,522,443.0,235,4873.0,4948.0,-60.9975,17.4575,139.7533333,1
322.0,11,207.25,928.75,55.515,1782,394.9,199.9899902,454.88,177.2,1772,39.49,424.0466667,141.2033333,860,509.8,255,5098.0,5158.0,24.9275,56.6525,459.59,0
171.0,13,691.75,1830.25,64.5725,3849,1889.18,199.9899902,1970.06,320.0,3840,157.43,627.9266667,459.00666669999987,1600,1101.92,459,13223.0,13245.0,100.1125,267.6775,383.5933333,0
575.0,19,96.75,134.25,31.98,1612,851.98,149.98999019999997,891.69,88.11,1586,47.33,36.11333333,64.38,102,194.28,58,3497.0,3592.0,0.7625,36.1575,9.753333332999999,1
312.0,10,-175.0,433.0,50.0,1053,618.45,59.98999023,741.91,122.75,982,77.31,220.4233333,223.7433333,491,465.13,138,3721.0,4251.0,-9.795,59.795,81.63666667,1
364.0,12,403.75,347.25,44.99,755,380.97,99.98999023,446.58,68.45,753,34.63,97.35666667,112.62666670000002,213,227.73,59,2505.0,2511.0,68.25,57.74,27.53,1
228.0,15,1326.75,1893.25,103.7775,3776,1915.79,99.98999023,1989.02,288.38,3749,147.37,1102.93,664.26,1451,1689.77,208,21967.0,22037.0,82.375,144.035,907.06,1
27.0,14,-198.25,719.25,63.99,2663,1022.42,99.98999023,1137.58,202.83,2434,85.2,300.0633333,362.3833333,785,508.83,301,6106.0,6719.0,-67.325,122.385,152.63666669999995,0
114.0,33,-417.25,1618.25,49.99,8195,2882.17,199.9899902,2913.52,255.94,8190,90.07,879.2533332999999,275.41,1757,921.84,316,29499.0,29532.0,10.3525,63.4075,1000.933333,0
549.0,19,-289.25,752.25,49.99,1334,718.87,149.98999019999997,938.84,78.47,1334,42.29,629.5,286.39,849,406.29,149,6907.0,6907.0,-3.295,43.285,422.7,1
299.0,10,-0.75,25.75,23.58,207,290.19,39.98999023,356.2,22.67,204,32.24,12.22666667,13.61666667,26,72.22,13,650.0,653.0,-1.285,22.695,1.73,1
119.0,23,1189.25,1364.75,30.0,3066,1395.36,199.9899902,1578.25,146.0,3066,66.45,548.39,810.03,968,327.81,397,6884.0,6884.0,393.15,362.92,381.6333333,0
712.0,24,348.5,574.5,32.49,2700,836.75,29.98999023,896.32,120.41,2649,38.03,262.2366667,338.4066667,458,252.27,185,5550.0,5672.0,78.7875,70.2825,94.04,1
236.0,8,-11.75,114.75,49.99,283,289.89,149.98999019999997,365.59,40.14,281,41.41,67.11666667,36.34333333,119,169.43,33,1186.0,1189.0,-0.5675,40.5575,33.98,0
851.0,28,76.75,90.25,19.99,1228,421.97,29.98999023,425.68,45.44,1227,15.63,19.29,10.38333333,65,67.93,45,1834.0,1835.0,19.9725,29.1175,11.87333333,0
468.0,15,-48.25,1527.25,44.99,4207,1354.44,29.98999023,1407.98,299.5,4193,96.75,579.52,206.7566667,1543,1280.5,377,17927.0,18008.0,-43.91,96.77,935.79,0
222.0,13,303.0,401.0,59.99,1430,673.35,79.98999023,754.23,118.58,1423,56.11,285.47,81.56666667,300,480.58,56,5767.0,5778.0,0.0,53.99,214.8266667,1
131.0,31,-6.0,523.0,69.99,12139,2481.41,129.9899902,2591.29,408.83,11856,85.57,238.7033333,196.7733333,525,704.07,259,20418.0,20902.0,-9.7375,79.7275,153.3833333,0
315.0,11,-93.5,338.5,44.99,1778,911.73,99.98999023,982.34,177.8,1778,91.17,113.4166667,66.18666667,370,555.4,139,5554.0,5554.0,-9.115,54.105,80.17,1
549.0,18,-20.0,61.0,31.9475,487,564.01,79.98999023,597.55,28.47,484,33.18,36.42666667,42.52666667,68,63.59,33,1081.0,1093.0,4.41,34.07,3.96,0
